id,title,company,location,cityNorm,postedAt,roleCategory,relevanceLevel,rnTier,rnMentionCount,rnHardRequireHits,rnOptionalHits,rnAlternativeHits,flutterMentions,rnInTitle,genericTitle,skills,seniorityLevelField,employmentType,minYearsExperience,workModeMentions,jobPosterName,jobPosterTitle,sourceQueries,dataQuality,jobUrl
4465714007,Angular Developer,Antal International,"Chennai, Tamil Nadu, India",Chennai,2026-09-14,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"CI/CD, CSS, Git, HTML",Mid-Senior level,Full-time,4,Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/angular-developer-at-antal-international-4465714007
4384437573,Jr. Front End Developer,Black Box,"Mumbai, Maharashtra, India",Mumbai,2026-09-07,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"CSS, Debugging, Git, JavaScript, REST API, Testing (any), TypeScript",Mid-Senior level,Full-time,2,Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/jr-front-end-developer-at-black-box-4384437573
4458422207,Full Stack Developer,Ditansource,"Jaipur, Rajasthan, India",Jaipur,2026-08-28,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, CSS, Debugging, Git, HTML, JavaScript, React, Tailwind",Entry level,Full-time,0,Hybrid/Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/full-stack-developer-at-ditansource-4458422207
4463867956,Senior iOS Engineer,Tipstat®,"Bengaluru, Karnataka, India",Bengaluru,2026-09-09,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Android, App Store / Play Store, Cross-platform, Firebase, Swift, iOS",Mid-Senior level,Full-time,5,Hybrid/Onsite,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/senior-ios-engineer-at-tipstat%C2%AE-4463867956
4465637401,"Lead Developer Full stack (React Native, Node, MySQL/Mongo)",Comviva,"Bengaluru, Karnataka, India",Bengaluru,2026-09-10,React Native,High,RN Required,2,1,0,0,0,True,False,"Agile/Scrum, CSS, Debugging, HTML, JavaScript, Node.js, React, React Native",Not Applicable,Full-time,,not stated,,,Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/lead-developer-full-stack-react-native-node-mysql-mongo-at-comviva-4465637401
4465981897,UI Specialist - React & Node.js Job,YASH Technologies Middle East,Pune/Pimpri-Chinchwad Area,Pune,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Accessibility, Agile/Scrum, Authentication, CI/CD, CSS, Context API, Git, GitHub Actions, GraphQL, JavaScript, Jest, Next.js, Node.js, REST API, React, Redux, Redux Toolkit, Tailwind, Testing (any), TypeScript, Zustand",Not Applicable,Full-time,2,not stated,,,Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/ui-specialist-react-node-js-job-at-yash-technologies-middle-east-4465981897
4456201926,Sr Engineer -- AI Experiences,Lenovo,"Bangalore Urban, Karnataka, India",Bengaluru,2026-09-11,React Native,Medium,RN Required,1,0,0,0,1,False,True,"Android, Cross-platform, Flutter, Kotlin, Performance Optimization, React, React Native",Not Applicable,Full-time,3,Hybrid,,,Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/sr-engineer-ai-experiences-at-lenovo-4456201926
4462501876,Lead I - Product Engineering,UST,"Trivandrum, Kerala, India",Trivandrum,2026-09-08,React Native,High,RN Required,5,1,0,0,0,False,True,"Agile/Scrum, Android, Authentication, CI/CD, CSS, Cross-platform, Git, GitHub Actions, Node.js, REST API, React, React Native, TypeScript, iOS",Not Applicable,Full-time,6,Remote/Hybrid,,,Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/lead-i-product-engineering-at-ust-4462501876
4456497820,Technical Architect - Frontend,Recrew AI,"Delhi, India",Delhi NCR,2026-08-20,React Native,High,RN Required,4,0,0,0,0,False,False,"CI/CD, Cross-platform, GraphQL, JavaScript, REST API, React, React Native, TypeScript",Mid-Senior level,Full-time,2,not stated,Deepthi V,"Hiring @ Recrew.ai | Ex- Jupiter Money, Microsoft",Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/technical-architect-frontend-at-recrew-ai-4456497820
4468370342,Full Stack Developer,Pavesoft Technologies,"Pune District, Maharashtra, India",Pune,2026-09-17,React Native,High,RN Required,3,0,0,0,0,False,True,"AWS, Cross-platform, Debugging, JavaScript, Node.js, REST API, React, React Native, TypeScript",Entry level,Full-time,,Onsite,,,Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/full-stack-developer-at-pavesoft-technologies-4468370342
4459696485,Software Engr I,Honeywell Technologies,"Hyderabad, Telangana, India",Hyderabad,2026-08-27,Mobile Native,Medium,Not RN,0,0,0,0,0,False,True,"Android, App Releases, App Store / Play Store, CI/CD, Fastlane, Firebase, Git, GitHub Actions, Kotlin, Swift, Xcode, iOS",Not Applicable,Full-time,3,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/software-engr-i-at-honeywell-technologies-4459696485
4433471833,React.js Developer,Infosys,"Hyderabad, Telangana, India",Hyderabad,2026-08-31,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Node.js, React, TypeScript",Not Applicable,Full-time,,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/react-js-developer-at-infosys-4433471833
4464186474,Full Stack Developer,AppExFlow,India,India,2026-09-13,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Authentication, CSS, Debugging, Git, Next.js, Node.js, Tailwind",Entry level,Full-time,,Remote,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/full-stack-developer-at-appexflow-4464186474
4456335417,Application Engineer - II,Vanguard,"Hyderabad, Telangana, India",Hyderabad,2026-08-21,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Agile/Scrum, Debugging, GraphQL, JavaScript, Node.js, React, TypeScript",Associate,Full-time,3,Hybrid,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/application-engineer-ii-at-vanguard-4456335417
4463599509,Senior Frontend Engineer – Chat SDK Lead,Celebal Technologies,"Jaipur, Rajasthan, India",Jaipur,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"App Releases, CSS, React, Tailwind, Testing (any), TypeScript",Mid-Senior level,Full-time,5,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/senior-frontend-engineer-%E2%80%93-chat-sdk-lead-at-celebal-technologies-4463599509
4437422020,Applied AI Sr Associate Engineer,Moody's Corporation,"Gurugram, Haryana, India",Delhi NCR,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Authentication, CI/CD, Git, GitHub Actions, Node.js, REST API, React, Redux, Testing (any), TypeScript, Zustand",Not Applicable,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/applied-ai-sr-associate-engineer-at-moody-s-corporation-4437422020
4461485621,Software Engineer 1,UiPath,"Bengaluru East, Karnataka, India",Bengaluru,2026-09-05,General Software but relevant,Low,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, JavaScript, TypeScript",Not Applicable,Full-time,1,Remote/Hybrid,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-engineer-1-at-uipath-4461485621
4463376759,Senior Flutter Developer,Grid Dynamics,"Hyderabad, Telangana, India",Hyderabad,2026-09-04,Cross-Platform Mobile,Medium,Not RN,0,0,0,0,6,False,False,"AWS, Android, Cross-platform, Flutter, iOS",Mid-Senior level,Full-time,5,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-flutter-developer-at-grid-dynamics-4463376759
4466456463,JavaScript Frontend Developer (Remote),Hire Feed,India,India,2026-09-12,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Git, JavaScript, Node.js, REST API, React",Associate,Full-time,,Remote,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/javascript-frontend-developer-remote-at-hire-feed-4466456463
4451197077,Android Developer,StockX,Greater Bengaluru Area,Bengaluru,2026-09-01,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, Android, Android Studio, Debugging, GraphQL, Kotlin, Testing (any)",Mid-Senior level,Full-time,3,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/android-developer-at-stockx-4451197077
4433228983,Software Engineer II,Five9,Greater Bengaluru Area,Bengaluru,2026-08-29,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Accessibility, Jest, React, Testing (any), TypeScript, Zustand",Associate,Full-time,,Remote/Hybrid,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-engineer-ii-at-five9-4433228983
4373983088,Principal Enterprise Software Engineer,Medtronic,"Hyderabad, Telangana, India",Hyderabad,2026-08-19,React Native,High,RN Required,3,0,0,0,3,False,True,"Agile/Scrum, Android, App Releases, App Store / Play Store, CI/CD, Cross-platform, Debugging, Flutter, Kotlin, REST API, React, React Native, Swift, Testing (any), iOS",Mid-Senior level,Full-time,12,not stated,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/principal-enterprise-software-engineer-at-medtronic-4373983088
4461136101,Frontend Developer,Black Box,"Navi Mumbai, Maharashtra, India",Mumbai,2026-09-04,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"CSS, Debugging, Git, JavaScript, REST API, Testing (any), TypeScript",Associate,Full-time,2,Onsite,Prashant Tajane,Assistant Manager - Talent Acquisition,Frontend Developer,,https://in.linkedin.com/jobs/view/frontend-developer-at-black-box-4461136101
4467957837,"Senior Associate, Creative Technology",GALE,"Bengaluru, Karnataka, India",Bengaluru,2026-09-17,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Accessibility, CI/CD, CSS, Git, GraphQL, JavaScript, Jest, Next.js, React, Tailwind, Testing (any), TypeScript",Not Applicable,Full-time,4,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/senior-associate-creative-technology-at-gale-4467957837
4434981787,"Senior Software Engineer - Android, Partner Engineering",Crunchyroll,"Hyderabad, Telangana, India",Hyderabad,2026-09-02,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Android, Kotlin",Associate,Full-time,8,Hybrid,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/senior-software-engineer-android-partner-engineering-at-crunchyroll-4434981787
4457902042,Android Developer,GreedyGame,"Bangalore Urban, Karnataka, India",Bengaluru,2026-09-03,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Android, App Releases, App Store / Play Store, Debugging, Firebase, Kotlin, Testing (any)",Mid-Senior level,Full-time,2,Remote,,,Cross Platform Mobile Developer,,https://in.linkedin.com/jobs/view/android-developer-at-greedygame-4457902042
4456617375,Frontend Engineer — Consoles,https://drone-port.in/,"Chennai, Tamil Nadu, India",Chennai,2026-08-22,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Debugging, React",Not Applicable,Full-time,,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/frontend-engineer-%E2%80%94-consoles-at-https-drone-port-in-4456617375
4463876614,Front End UI Engineer,Ascendion,"Chennai, Tamil Nadu, India",Chennai,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, Context API, Debugging, Git, JavaScript, Next.js, REST API, React, Redux, Tailwind",Not Applicable,Full-time,12,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/front-end-ui-engineer-at-ascendion-4463876614
4462189351,Senior Front-end Developer,Sharaf DG,"Hyderabad, Telangana, India",Hyderabad,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Debugging, Git, JavaScript, React",Not Applicable,Full-time,5,Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/senior-front-end-developer-at-sharaf-dg-4462189351
4464344323,Frontend Engineer,Weekday AI (YC W21),"Bengaluru, Karnataka, India",Bengaluru,2026-09-07,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Authentication, Debugging, React, Testing (any), TypeScript",Associate,Full-time,5,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/frontend-engineer-at-weekday-ai-yc-w21-4464344323
4452562866,Tech & Digital-Software Engineer-Frontend,HDFC Bank,"Bengaluru, Karnataka, India",Bengaluru,2026-08-18,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, Debugging, JavaScript, REST API, React, Testing (any)",Not Applicable,Full-time,2,Hybrid,,,Frontend Developer,,https://in.linkedin.com/jobs/view/tech-digital-software-engineer-frontend-at-hdfc-bank-4452562866
4455712906,Principal Frontend Engineer - React and TypeScript experience is required,SonicWall,"Pune Division, Maharashtra, India",Pune,2026-09-08,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CI/CD, CSS, HTML, JavaScript, Jest, React, React Testing Library, Redux, Testing (any), TypeScript",Not Applicable,Full-time,10,Remote/Hybrid,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/principal-frontend-engineer-react-and-typescript-experience-is-required-at-sonicwall-4455712906
4432522332,iOS Developer,StockX,Greater Bengaluru Area,Bengaluru,2026-09-11,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, Android, Debugging, GraphQL, Kotlin, Node.js, Swift, Testing (any), Xcode, iOS",Mid-Senior level,Full-time,3,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/ios-developer-at-stockx-4432522332
4457450679,Software Engineer - iOS,StockX,"Bengaluru, Karnataka, India",Bengaluru,2026-09-15,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Agile/Scrum, Android, Debugging, GraphQL, Kotlin, Node.js, Swift, Testing (any), Xcode, iOS",Not Applicable,Full-time,3,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/software-engineer-ios-at-stockx-4457450679
4461600273,Frontend Engineer,WaferWire Cloud Technologies,"Bengaluru, Karnataka, India",Bengaluru,2026-09-03,Adjacent Frontend Framework,Low,Not RN,0,0,0,0,0,False,False,"Accessibility, CI/CD, Debugging, Git, JavaScript, Testing (any), TypeScript",Mid-Senior level,Full-time,4,Onsite,Hima Chinnam,HR-Talent Acquisition Specialist | Senior Technical Recruiter | Team Builder with Waferwire (Microsoft),Frontend Developer,,https://in.linkedin.com/jobs/view/frontend-engineer-at-waferwire-cloud-technologies-4461600273
4449839294,Staff UI Software Engineer,Okta,"Bengaluru, Karnataka, India",Bengaluru,2026-09-01,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Authentication, Debugging, Git, JavaScript, Jest, REST API, React, React Testing Library, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,UI Engineer React JavaScript,,https://in.linkedin.com/jobs/view/staff-ui-software-engineer-at-okta-4449839294
4462546311,IOS native mobile App,HCLTech,"Bengaluru, Karnataka, India",Bengaluru,2026-09-08,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Swift, iOS",Mid-Senior level,Full-time,8,not stated,Ashwini Ramesh,HR IT Recruiter @ HCL | FSS | Capgemini,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/ios-native-mobile-app-at-hcltech-4462546311
4443781790,Sr. Associate - iOS,DRC Systems,"Gandhinagar, Gujarat, India",Gandhinagar,2026-09-03,Mobile Native,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, Offline Storage, REST API, Swift, iOS",Not Applicable,Full-time,6,not stated,,,Application Developer Mobile Android iOS,,https://in.linkedin.com/jobs/view/sr-associate-ios-at-drc-systems-4443781790
4446416671,"Software Engineer, Simcenter X Platform",Siemens Digital Industries Software,"Bengaluru, Karnataka, India",Bengaluru,2026-09-11,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, Debugging, Git, JavaScript, Node.js, React, Testing (any), TypeScript",Mid-Senior level,Full-time,,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/software-engineer-simcenter-x-platform-at-siemens-digital-industries-software-4446416671
4453570131,Senior Frontend Developer,Tuebora Inc,"Bengaluru, Karnataka, India",Bengaluru,2026-09-11,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CSS, Context API, GraphQL, HTML, JavaScript, Next.js, Node.js, React, Redux, Tailwind, TypeScript",Mid-Senior level,Full-time,9,not stated,,,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/senior-frontend-developer-at-tuebora-inc-4453570131
4466508179,ReactJS + Nodejs,Tata Consultancy Services,"Chennai, Tamil Nadu, India",Chennai,2026-09-15,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Accessibility, CI/CD, CSS, Git, GitHub Actions, HTML, JavaScript, Next.js, Node.js, React, Testing (any), TypeScript",Mid-Senior level,Full-time,5,not stated,Divya Loganathan,Human Resources at Tata Consultancy Services,Software Developer React JavaScript,,https://in.linkedin.com/jobs/view/reactjs-%2B-nodejs-at-tata-consultancy-services-4466508179
4467711031,Application Developer,Andor Tech,"Bengaluru, Karnataka, India",Bengaluru,2026-09-15,React Native,High,RN Required,3,1,0,0,0,False,False,"Agile/Scrum, Android, App Store / Play Store, CI/CD, Cross-platform, Kotlin, React, React Native, Testing (any), iOS",Mid-Senior level,Full-time,5,Remote,Divya Madiraju,Senior Technical Recruiter | Product Engineering | Semiconductor | AI/ML | Cloud | Full Stack | SAP | C2H & Permanent Hiring  | 90% Offer-to-Join…,Mobile Engineer React Native,,https://in.linkedin.com/jobs/view/application-developer-at-andor-tech-4467711031
4467981070,Sr. Web Developer (Frontend),Amura Marketing Technologies,"Pune Division, Maharashtra, India",Pune,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, Debugging, Git, HTML, JavaScript, Next.js, React",Not Applicable,Full-time,5,Onsite,,,Frontend Developer,,https://in.linkedin.com/jobs/view/sr-web-developer-frontend-at-amura-marketing-technologies-4467981070
